NAME,TEL,URL,ADDRESS,ZIP,LAT,LON
Gian Enzo Sperone,(212) 255-7363,http://ny.citysquares.com/manhattan/west-village/arts-entertainment/artists-art-dealers/gian-enzo-sperone,603 Greenwich St,10014,40.72978029,-74.00803261
Giraud Pissarro Segalot,(212) 988-9171,http://www.gpspartners.com/,132 E 70th St,10021,40.76906697,-73.96355105
Gleason Tim Gallery,(212) 966-5777,http://www.yellowbot.com/tim-gleason-gallery-new-york-ny.html,194 Elizabeth St,10012,40.7217016,-73.99427302
Global Passages Inc,(212) 759-5669,http://www.rateitall.com/i-409630-global-passages-incorporated.aspx,205 E 60th St,10022,40.76214537,-73.96551116
Godel & Co Inc,(212) 288-7272,http://www.godelfineart.com/,39 E 72nd St,10021,40.77181139,-73.96478601
Goedhuis Contemporary Ltd,(212) 535-6954,http://www.goedhuiscontemporary.com/,42 E 76th St,10021,40.77396711,-73.96297173
Goethe-Institut Wyoming Building,212-439-8700,http://www.goethe.de/Ins/Us/ney/prj/wyo/enindex.htm,5 East 3rd Street,10003,40.72634319,-73.99111875
Golden Caren Fine Arts,(212) 727-8304,http://www.carengoldenfineart.com,526 W 26th St,10001,40.75008938,-74.0045047
Goodman James Gallery,(212) 593-3737,http://jamesgoodmangallery.com/index.cfm,41 E 57th St,10022,40.76227754,-73.97187972
Grant Gallery,(646) 479-8815,http://www.grantgallery.com/,7 Mercer St,10013,40.72044661,-74.00244284
Great Modern Pictures,(212) 242-2581,http://www.greatmodernpictures.com/,EMPIRE STATE BUILDING,10001,40.74843275,-73.98565422
Greeley Square Gallery,(212) 868-6610,http://www.g2artgallery.com/,32 W 31st St,10001,40.74704275,-73.98769078
Green Essie Galleries Inc,(212) 368-9635,http://www.essiegreengalleries.com/,419 Convent Ave,10031,40.82638148,-73.94466951
Greene Naftali Inc,(212) 463-7770,http://www.greenenaftaligallery.com/,526 W 26th St,10001,40.75003598,-74.0043835
Greene Space Gallery,(212) 431-8720,http://www.city-data.com/businesses/113064489-greene-space-gallery-new-york-ny.html,105 Greene St,10012,40.72450899,-74.00004007
Littlejohn Contemporary Art,(212) 980-2323,http://www.littlejohncontemporary.com/,41 E 57th St,10022,40.76233983,-73.97203416
Lizan Tops Associates,(212) 534-3316,http://www.lizantops.com/Home.html,8 E 92nd St,10128,40.7849199,-73.95713277
Lladro Museum & Collector's Society,(212) 838-9352,http://www.lladro.com/,43 W 57th St,10019,40.76412964,-73.97625732
Lladro USA,(212) 838-9771,http://www.nyc.com/arts__attractions/lladro_usa.310/whats_nearby.aspx,43 W 57th St,10019,40.76421069,-73.97619602
Location One,(212) 334-3347,http://www.location1.org/,26 Greene St.,10013,40.72098729,-74.00246503
Lombard-Fried Fine Arts Inc,(212) 967-8040,http://www.getfave.com/locations/829682-lombard-fried-fine-arts-inc,531 W 26th St,10001,40.75032119,-74.00376627
Long Fine Art,(212) 337-1940,http://www.nyc.com/arts__attractions/long_fine_art.273/editorial_review.aspx,427 W 14th St,10014,40.74172005,-74.00645063
Lower Manhattan Cultural Council,(212) 219-9401,http://www.lmcc.net/,125 Maiden Lane,10038,40.70660442,-74.00625208
Lublin Mary Fine Arts,(212) 570-0319,http://www.pada.net/members/memDetail.php/25,954 Lexington Avenue,10021,40.76897164,-73.96345944
Lucas Schoormans Gallery,(212) 243-3159,http://oneartworld.com/Lucas+Schoormans+Gallery.html,508 W. 26th St.,10001,40.74976146,-74.00374214
Ludlow 38,(212) 228-6848,http://www.ludlow38.org/,38 Ludlow Street,10002,40.71607367,-73.99014614
Luhring Augustine Gallery Inc,(212) 206-9100,http://www.luhringaugustine.com/,531 W 24th St,10011,40.74910894,-74.0051018
Lumbard Jean,(212) 996-4484,http://66.111.11.24/arts__attractions/lumbard_jean.851/whats_nearby.aspx,17 E 96th St,10128,40.78759697,-73.95437532
Lun Yee Assn,(212) 431-9497,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Lun-Yee-Assn-l495991.html,167 Canal St,10013,40.71679772,-73.99696834
Lunarbase Inc,(718) 599-9205,http://brooklynny.zemantics.com/business/lunarbase-inc,197 Grand St,11211,40.71427465,-73.96034432
Lurie Tamar & Ranan,(212) 888-4866,http://www.rananlurie.com/,721 5th Ave,10022,40.762467,-73.97398762
M & R Sayer Fine Art Llc,(212) 517-8811,http://www.sayerfinearts.com/,129 E 71st St,10021,40.77012253,-73.96305316
M K J Art Gallery,(212) 481-7447,http://ny.serviceslisted.com/1654620-MKJArtGallery.htm,214 E 23rd St,10010,40.73819666,-73.98242013
MacCarone Inc,(212) 431-4977,http://www.maccarone.net/,630 Greenwich Street,10014,40.73093144,-74.0084803
Malcolm Christian T Fine Arts Managemnt Svc,(212) 947-3835,http://m.nyc.com/arts__attractions/malcolm_christian_t_fine_arts_managemnt_svc.620/map_location.aspx,227 W 29th St,10001,40.74846917,-73.99402296
Manhattan Art,(212) 736-3336,http://loqal.com/manhattan+art.9.55597755p.home.html,13 W 36th St,10018,40.75031251,-73.9844838
Mansion Gracie Gallery,(212) 505-7055,http://www.artnet.com/graciemansion.html,101 Second Avenue,10003,40.72740796,-73.98886924
Marbella Gallery,(212) 288-7809,http://www.yelp.com/biz/marbella-gallery-new-york,28 E 72nd St,10021,40.77144369,-73.965305
Marc Jancou Contemporary,(212) 473-2100,http://www.marcjancou.com/,680 Broadway,10012,40.72749292,-73.99458298
Marc Jancou Fine Art Ltd,(212) 717-1700,http://www.artinfo.com/galleryguide/19982/6522/marc-jancou-fine-art/visit/,801 Madison Ave,10021,40.76877056,-73.96727019
Marcus Curt Gallery Inc,(212) 226-3200,http://www.curtmarcusgallery.com/,2 5th Ave,10011,40.73199551,-73.99703426
Margaret Thatcher Projects,(212) 675-0222,http://www.thatcherprojects.com/,539 West 23rd Street,10011,40.74850268,-74.00548674
Margo Feiden Galleries Ltd,(212) 677-5330,http://www.alhirschfeld.com/index2.html,15 E 9th St,10003,40.73257492,-73.99482129
Marian Goodman Gallery,(212) 977-7160,http://www.mariangoodman.com/,24 W 57th St,10019,40.76338707,-73.97568502
Marianne Boesky Gallery,(212) 680-9889,http://www.marianneboeskygallery.com/,509 West 24th Street,10011,40.74883917,-74.00424042
Marie Walsh Sharpe Art Foundation Art,(212) 925-3008,http://sharpeartfdn.qwestoffice.net/freestudiospace.htm,443 Greenwich St,10013,40.72321957,-74.00938295
Markey Lawrence Inc,(212) 517-9892,http://www.rateitall.com/i-409842-markey-lawrence-incorporated.aspx,42 E 76th St,10021,40.77388979,-73.9630306
Marlborough Gallery,(212) 397-0317,http://www.marlboroughgallery.com/,40 W 57th St,10019,40.7635578,-73.97630725
Martin Lawrence Galleries,(212) 995-8865,http://martinlawrence.com/index3.html,457 W Broadway,10012,40.726129,-74.00024343
Martinez Gallery,(212) 563-1075,http://www.martinezgallery.com/,515 W 27th St,10001,40.75078087,-74.0030963
Mary Boone Gallery,(212) 752-2929,http://www.maryboonegallery.com/,745 5th Ave,10151,40.76335676,-73.97320639
Mary Ryan Gallery,(212) 397-0669,http://www.maryryangallery.com/,24 W. 57th St.,10019,40.76334399,-73.97559554
Master Drawing Assoc,(718) 573-1299,http://www.masterdrawings.org/,669 Monroe St,11221,40.68805924,-73.92992226
Master Framemakers,(212) 308-6152,http://www.apfgroup.com/,219 East 60th Street,10022,40.761933,-73.96508959
Mathes Barbara Gallery,(212) 570-4190,http://www.barbaramathesgallery.com/,22 E 80th St,10075,40.77696659,-73.96216484
Matthew Marks Gallery - 22nd St.,(212) 243-1650,http://www.matthewmarks.com/,522 W 22nd St.,10011,40.74729741,-74.00589658
Matthew Marks Gallery - 24th St.,(212) 243-0200,http://www.matthewmarks.com/,523 W. 24th St.,10011,40.74897108,-74.00474728
Max Protetech Gallery,(212) 633-6999,http://www.maxprotetch.com/,511 W 22nd St,10011,40.74749803,-74.00529719
Maxwell Davidson Gallery,(212) 759-7555,http://www.davidsongallery.com/,724 5th Ave,10019,40.76264197,-73.97461594
Mc Dougal A,(212) 874-2172,http://www.rateitall.com/i-409859-mc-dougal-a.aspx,98 Riverside Dr,10024,40.78655119,-73.98091304
McCarron Paul Fine Prints & Drawings,(212) 772-1181,http://www.paulmccarron.com/,1014 Madison Ave,10021,40.77592685,-73.96278657
McGinnis Cheryl Gallery,(212) 594-4066,http://www.cherylmcginnisgallery.com/,555 Eighth Avenue,10024,40.75467997,-73.99214583
McKee Gallery,(212) 688-5951,http://mckeegallery.com/,745 Fifth Ave.,10151,40.76323752,-73.97329467
McKenzie Fine Art Inc,(212) 989-5467,http://www.mckenziefineart.com/,511 W 25th St,10001,40.74943639,-74.00377141
Medialia Corp,(212) 971-0953,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Medialia-Corp-l495927.html,335 W 38th St,10018,40.75559932,-73.99314536
Mehu Gallery,(212) 222-3334,http://m.nyc.com/arts__attractions/mehu_gallery.444/map_location.aspx,21 W 100th St,10025,40.79479918,-73.96368099
Meisel Louis K Gallery,(212) 677-1340,http://www.meiselgallery.com/LKMG/,141 Prince St,10012,40.72569434,-74.00047928
Meisel Susan P Decorative Arts,(212) 254-0137,http://www.nyc.com/arts__attractions/meisel_susan_p_decorative_arts.220/editorial_review.aspx,141 Prince St,10012,40.72576887,-74.00042049
Merrin Gallery,(212) 757-2884,http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Merrin-Gallery-l496371.html,724 5th Ave,10019,40.76275397,-73.97468953
Merton Simpson Gallery Inc,(212) 686-6735,http://www.mertonsimpsongallery.com/,38 W 28th St,10001,40.7454474,-73.98965866
Messineo Atr Projects,(212) 414-0827,http://www.messineowyman.com/,227 West 29th Street,10001,40.74859961,-73.99393229
Metro Art,(718) 326-4102,http://www.nyc.com/arts__attractions/metro_art.1872/whats_nearby.aspx,7823 Metropolitan Ave,11379,40.71335896,-73.87450325
Metro Art and Frame,(718) 432-0632,http://framart.com/,585 W 235th St,10463,40.88604954,-73.91115651
Metro Pictures,(212) 206-7100,http://www.metropicturesgallery.com/,519 W 24th St,10011,40.74895493,-74.00459373
Miakey Art Gallery,(718) 686-0788,http://find.mapmuse.com/details/art-galleries/3229245,5402 7th Ave,11220,40.64025482,-74.00855558
Michael Werner Gallery,(212) 988-1623,http://www.michaelwerner.com/,4 E. 77th St.,10021,40.77524709,-73.96426209
Michail- Lombardo Gallery,(212) 472-2400,http://www.michaillombardogallery.com/ap/index.html,829 Madison Ave,10021,40.76984146,-73.96654242
Michel Soskine Inc,(212) 988-2050,http://www.soskine.com/en/index.html,900 Park Ave,10021,40.77611498,-73.96069064
Michelle Rosenfeld Gallery,(212) 734-0900,http://michellerosenfeldgallery.com/,16 E 79th St,10021,40.77625969,-73.96278905
Miele Frank J Gallery,(212) 249-7250,http://www.americanfolkart.com/,1086 Madison Ave,10028,40.77816985,-73.96106462
Miller Geisler Gallery Llc,(212) 255-2885,http://www.nyc.com/arts__attractions/miller_geisler_gallery_llc.859/whats_nearby.aspx,511 W 25th St,10001,40.74952855,-74.00402626
Miller Laurence Gallery Inc,(212) 397-3930,http://www.laurencemillergallery.com/,20 W 57th St,10019,40.76323165,-73.97553262
Mimi Ferzt Inc,(212) 343-9377,http://www.mimiferzt.com/,81 Greene St,10012,40.72369075,-74.00074603
Minetta Brook Inc,(212) 431-7165,http://www.yelp.com/biz/minetta-brook-inc-new-york,105 Hudson St,10001,40.7194907,-74.00901738
Mip Art Realty Inc,(212) 431-9474,http://www.city-data.com/businesses/578718041-mip-art-realty-inc-new-york-ny.html,83 Mercer St,10012,40.72296988,-74.0002835
Mitchell Algus Gallery,(212) 242-6242,http://www.mitchellalgus.com/,511 W 25th St,10001,40.74953975,-74.00378614
Mitchell-Innes & Nash,(212) 744-7400,http://www.miandn.com/,1018 Madison Ave,10021,40.77599315,-73.96257961
Mixed Greens Gallery,(212) 331-8888,http://www.mixedgreens.com/ArtWeb/html/aboutpage.asp?page=index.htm,531 W 26th St,10001,40.75030913,-74.0038784
Mobile Concept Inc,(718) 353-6600,http://www.nyc.com/arts__attractions/mobile_concept_inc.1880/editorial_review.aspx,3655 Main St,11354,40.76192417,-73.83095587
Modern Art & Framing,(212) 307-7391,http://www.nyc.com/arts__attractions/modern_art__framing.1690/whats_nearby.aspx,877 7th Ave,10019,40.76455537,-73.98032204
Moeller Achim Fine Art Ltd,(212) 644-2133,http://www.moellerart.com/index.php,36 E 64th St,10065,40.76627437,-73.96863603
Momenta Art Gallery,(718) 218-8058,http://momentaart.org/,359 Bedford Ave,11211,40.71150042,-73.96295355
Monalisa Art Gallery,(212) 722-4989,http://www.monalisaframing.com/default/index.cfm,1758 1st Ave,10128,40.78010875,-73.94665138
Montserrat Gallery Inc,(212) 941-8899,http://www.ny-companies.com/business-in-new-york/retail-stores-companies/160100-montserrat-gallery-inc.html,584 Broadway,10012,40.7247167,-73.99692952
Mooney Robert J Arts Management,(718) 852-9080,http://local.botw.org/New_York/Brooklyn/Mooney_Robert_J_Arts_Management/34351212.html,174 Pacific St,11201,40.68908922,-73.99361475
Morales David,(212) 564-2335,http://www.nyc.com/arts__attractions/morales_david.583/map_location.aspx,325 W 38th St,10018,40.75539588,-73.99280898
Morgan Art Consulting,(212) 447-0490,http://morganartconsulting.com/,303 Park Avenue South,10010,40.7402545,-73.98578003
Morning Star Gallery Ltd,(212) 334-9330,http://www.nyc.com/arts__attractions/morning_star_gallery_ltd.532/editorial_review.aspx,9809 64th Rd,11374,40.72992529,-73.85783326
Naegele Amyas Bases & African Art,(212) 465-0524,http://www.merchantcircle.com/business/Naegele.Amyas.Bases.And.African.Art.212-465-0524,347 W 36th St,10018,40.7544864,-73.99433591
Naiman Lee Fine Art,(212) 362-4090,http://www.nyc.com/arts__attractions/naiman_lee_fine_art.1703/whats_nearby.aspx,300 Central Park W,10024,40.78834442,-73.96767395
Nancy Hoffman Gallery Inc,(212) 966-6676,http://www.nancyhoffmangallery.com/,429 W Broadway,10012,40.72518023,-74.0010241
Nancy Margolis Gallery Inc,(212) 242-3013,http://nancymargolisgallery.com/,523 W 25th Street,10001,40.74964656,-74.00418365
Natalie Karg Ltd,(212) 563-7821,http://www.masterseek.com/id/7052478/Natalie-Karg-Ltd.htm,325 W 38th St,10018,40.75533811,-73.99266563
Nathaniel Moore Llc,(212) 965-9500,http://www.zipleaf.us/Companies/Nathaniel-Moore-LLC,121 Hudson St,10013,40.72031106,-74.00886383
Navarra Enrico,(212) 223-2828,http://www.enriconavarra.com/flash6.html,41 E 57th St,10022,40.76250348,-73.97200032
Neal Meltzer Fine Arts,(212) 829-9800,http://www.nealmeltzer.com/,600 Madison Ave,10022,40.76294039,-73.97241955
Neikrug Marjorie Appraisals,(212) 688-8779,http://newyorkny.zemantics.com/business/neikrug-marjorie-appraisals,136 E 64th St,10021,40.76536882,-73.96625979
Neuhoff Gallery Inc,(212)  838-1122,http://www.neuhoffgallery.com/,41 E 57th St,10022,40.7624329,-73.97205775
New Dorp Village Antiques Ltd,(718) 815-2526,http://businessfinder.silive.com/2321461/New-Dorp-Village-Antiques-Ltd-Staten-Island-NY,517 Broadway,10310,40.62843293,-74.11581755
New York Art Expo Inc,(212) 363-8280,http://www.merchantcircle.com/business/New.York.Art.Expo.Inc.New.York.NY.212-363-8280,3 Hanover Sq,10004,40.70500032,-74.00960786
New York Art Gallery,(212) 396-0275,http://hellonewyorkcity.com/Business_Profile/10566336_5/New_York_Art_Gallery.cfm,1626 1st Ave,10028,40.77582842,-73.9497534
New York Gallery Tours,(212) 946-1548,http://www.nygallerytours.com/,82 Charles St,10014,40.73459524,-74.00394434
Nexus Gallery Inc,(212) 982-4712,http://www.nyc.com/arts__attractions/nexus_gallery_inc.125/whats_nearby.aspx,345 E 12th St,10003,40.73042494,-73.98394512
Nohra Haime Gallery,(212) 888-3550,http://www.artnet.com/nhaime.html,41 East 57th Street,10022,40.76237002,-73.9721042
Nolan Eckman Gallery,(212) 925-6190,http://ny.serviceslisted.com/1655106-NolanEckmanGallery.htm,560 Broadway,10012,40.72397829,-73.9977399
Northstar Research Associates Inc,(212) 721-7000,http://goliath.ecnext.com/coms2/product-compint-0000684313-page.html,215 W 88th St,10024,40.78956299,-73.97484366
Nyabinghi Africian Gift Shop,(212) 566-3336,http://www.nyc.com/arts__attractions/nyabinghi_africian_gift_shop.136/editorial_review.aspx,111 Chambers St,10007,40.71523507,-74.00815285
O J Art Gallery,(212) 420-0417,http://www.manta.com/coms2/dnbcompany_ccv29cr,446 Ave of the Americas,10011,40.73488847,-73.9982901
O.K. Harris Gallery,(212) 431-3600,http://www.okharris.com/,383 W. Broadway,10012,40.72368862,-74.00207056
Object-Image,(718) 623-2434,http://www.laurafantini.it/Documents/For_Immediate_Release09_2.pdf,91 5th Ave,11217,40.67984871,-73.97789833
Oditi Inc,(212) 427-5885,http://www.ibegin.com/directory/us/new-york/new-york/oditi-inc-1500-lexington-ave/,1500 Lexington Ave,10029,40.78636482,-73.95084961
Odyssia Gallery,(212) 486-7338,http://www.livevillage.com/newyork/art/odyssia-gallery.html,305 E 61st St,10021,40.76187475,-73.96269814
Old Print Shop Inc,(212) 683-3950,http://www.oldprintshop.com/,150 Lexington Ave,10016,40.74367322,-73.98194844
Omniguard Art Guarantee,(212) 577-9000,http://www.city-data.com/businesses/683951099-omni-guard-art-guarantee-new-york-ny.html,115 Broadway,10006,40.70893881,-74.01147224
One Twenty Eight,(212) 674-0244,http://www.galleryonetwentyeight.org/,128 Rivington St,10002,40.71980652,-73.98691303
Opera Gallery,(212) 966-6675,http://www.popaganda.com/events.htm,115 Spring St,10012,40.72381494,-73.99994844
