NAME,ZIP,TEL,LON,LAT,ADDRESS
ENJOY CONVENIENCE STORE INC,11372,718-205-5014,-73.88967293,40.74919545,37TH AVE
METRO DELI GROCERY CORP. I,11212,718-493-2804,-73.92306806,40.66483755,RUTLAND RD
"JOBAH, YASSER SALEH",11237,718-919-6584,-73.92152649,40.70060365,KNICKERBOCKER AVE
"PATEL, ALKA",10007,347-645-3740,-74.01169814,40.71375527,GREENWICH ST
GARCIA DARIO & GARCIA BENIGNA,11412,7184687084,-73.76193354,40.69715634,FARMERS BLVD
GNP KISAN CORP,11367,7185445044,-73.8151039,40.73004578,KISSENA BLVD
REEMY'S INC,10462,7185972777,-73.85680098,40.8365461,UNIONPORT RD
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10456,7048476961,-73.89964357,40.8315493,BOSTON RD
"MONTERIA FOOD, CORP.",10452,718-716-4521,-73.91596706,40.842253,E 172ND ST
AARON INC,11204,3477290830,-73.9915713,40.61775147,18TH AVE
KENYA & JADE MEXICAN STORE CORP.,10035,6469283649,-73.93432422,40.79750129,1ST AVE
GARCIA MINI MARKET CORP.,10456,6468416927,-73.91568458,40.83415589,SHERMAN AVE
AMBE GROCERY CORP.,11367,7187931980,-73.82372602,40.73050121,MAIN ST
"MUNASER, ANIS M",11231,718-625-7414,-74.00089058,40.68379124,UNION ST
MY DELI FOOD MARKET INC,11205,718-834-0544,-73.97529357,40.69630475,PARK AVE
ROCKY DELI GROCERY INC,11206,347-599-6144,-73.94724184,40.70376107,BROADWAY
"BEAUTIFUL STONE MARKET, INC.",11358,7187467285,-73.78988937,40.76132845,192ND ST
2000 GOR-MET CORP.,11225,7182840002,-73.96224471,40.66063287,LINCOLN RD
ELIOT CONVENIENT AND GROCERY INC,11379,7188981320,-73.886793,40.72149807,ELIOT AVE
"JOHNSON GOURMET DELI & GRILL, INC.",11201,7186937292,-73.98278775,40.69479374,JOHNSON ST
U&N DELI CORP,10031,212-222-0322,-73.94921038,40.82301826,AMSTERDAM AVE
"TARAN GROCERIES, INC.",11355,7183531290,-73.81824997,40.75392468,45TH AVE
BAYRIDGE DELI & GROCERY INC,11209,518-387-8242,-74.03081808,40.62402224,3RD AVE
PEACEFUL DELI & GROCERY NY CORP.,10028,2127372703,-73.94965329,40.77248252,YORK AVE
FAST CORNER CORP,11213,347-285-4226,-73.93158154,40.66881463,EASTERN PKWY
"RITE AID OF NEW YORK, INC.",11233,212-791-5795,-73.91590474,40.68570656,HALSEY ST
MINI MARKET TENARES CORP.,11213,347-533-8225,-73.92751434,40.67307477,PROSPECT PL
"PEREZ, PEDRO",10455,7189999999,-73.90624772,40.81464739,E 151ST ST
"A & A MINIMARKET, INC.",11419,7188462096,-73.83029111,40.69148871,95TH AVE
AAA BIZ NET INC,10459,718-991-1127,-73.89768182,40.81717348,LONGWOOD AVE
HILLSIDE CHEMISTS INC.,11432,7186587800,-73.77779535,40.71409037,HILLSIDE AVE
"YOHAN'S DELI AND GROCERY, CORP.",10471,3474497420,-73.90374611,40.90820392,RIVERDALE AVE
"L. & M. DELICATESSEN, CORP.",10011,2122422645,-73.99909064,40.73938914,7TH AVE
NATURAL AND ORGANIC DELI CORP,11221,7188335202,-73.93197058,40.69735775,MYRTLE AVE
"JAI MAA ENERGY & FOOD, INC.",10469,718-798-5200,-73.85053368,40.87232088,E GUN HILL RD
THIRD AVE DELI GOURMET CORP,10451,3478130857,-73.90919843,40.82320504,3RD AVE
"RITE AID OF NEW YORK, INC.",11422,212-791-5795,-73.73491396,40.66477469,FRANCIS LEWIS BLVD
"PRAMUKH 43, INC.",11355,9176877897,-73.82307158,40.75411883,KISSENA BLVD
"CARL'S GROCERY, INC.",11214,718-837-7336,-73.99113768,40.60103838,23RD AVE
GOLD STAR MINIMART CORP.,11210,7184346999,-73.94950875,40.63454704,FLATBUSH AVE
BOLLA OPERATING CORP.,11230,5165126125,-73.97461877,40.62165482,BAY PKWY
"WALGREEN EASTERN CO., INC.",11368,718-426-4182,-73.86255691,40.74953957,ROOSEVELT AVE
"REYES, ALEXANDRA",10033,2129272133,-73.93185845,40.84940521,AUDUBON AVE
SARATOGA DELI & GROCERY CORP,11233,3472951340,-73.9168406,40.68121405,SARATOGA AVE
SANCHEZ DELI & GROCERY CORP.,11368,7185927290,-73.86017316,40.74691821,104TH ST
"RITE AID OF NEW YORK, INC.",10031,212-791-5795,-73.95053032,40.82633446,BROADWAY
REKHA PATEL,10011,2019362795,-74.00016601,40.74601223,W 23RD ST
HERO DELI CORP.,11223,7183390808,-73.97765948,40.59879954,AVENUE T
DUANE READE,10009,718-386-6692,-73.98411908,40.72231842,E 2ND ST
MOE'S GOURMET FOOD CORPORATION,11354,7189399396,-73.8356388,40.77048242,WHITESTONE EXPY
MUKTI 154 PETROLEUM INC,11367,7187360400,-73.80967427,40.7197523,UNION TPKE
"PRAMUKH 71, INC.",11375,7187934331,-73.84449211,40.72061705,71ST AVE
3768 Nostrand Avenue Foods Inc.,11235,7186480065,-73.94030159,40.59215752,NOSTRAND AVE
MOON CONVENIENCE & DELI INC.,11204,347-312-3882,-73.99975867,40.61648369,NEW UTRECHT AVE
FAROUQ FOOD CORP.,10451,3473849219,-73.92193793,40.82662605,E 161ST ST
"WELCOME MARKET, INC",11368,6462580107,-73.8586678,40.750512,108TH ST
FIKRI DELI GROCERY CORP,10032,6464651831,-73.94471351,40.83430246,BROADWAY
"R.A.G.A.S.O. DELI-GROCERY, LLC",10459,917-688-1211,-73.90077116,40.82175438,PROSPECT AVE
FAMILY HE GROCERY STORE INC.,11101,6465789838,-73.9534492,40.74464417,VERNON BLVD
"TIRU, LLC",10019,2124897003,-73.98262239,40.76195515,7TH AVE
116 ROCKAWAY PARK STATIONERS INC.,11694,7186341684,-73.83728481,40.57998068,BEACH 116TH ST
FORAMFENI INC,11419,7183225260,-73.82748964,40.68576169,LIBERTY AVE
437 MANHATTAN DELI CORP.,10026,646-384-9471,-73.95571411,40.80656634,MANHATTAN AVE
MANUEL MINI MART CORP.,10457,3475907431,-73.89544227,40.85141726,E 180TH ST
"LOS BROTHER GROCERY, CORP.",11203,7187744800,-73.9476227,40.65969117,NEW YORK AVE
117 BRIGHTON BEACH BAKERY & DELI INC.,11235,7184492011,-73.96765962,40.57633646,BRIGHTON BEACH AVE
STEPHANIE DELI INC.,11377,7184408631,-73.90696066,40.74398471,58TH ST
"RFC VARIETY, LLC",11354,7187628862,-73.82448023,40.77566176,PARSONS BLVD
"SNK SONS, INC.",10461,9736734676,-73.8546008,40.85443337,WILLIAMSBRIDGE RD
89-31 FOOD CORP.,11432,7185233006,-73.79975149,40.70603359,161ST ST
FEDE GROCERY CORP,11233,7185747170,-73.91515654,40.68430069,MACDONOUGH ST
NOR-MEADOW SERVICE STATION INC.,11366,7189691603,-73.80422156,40.72156843,UNION TPKE
2304 FORDHAM HILL FOOD CORP.,10468,7183642356,-73.90922122,40.86212229,SEDGWICK AVE
GRAND EXPRESS DELI & GROCERY CORP,10453,914-618-0697,-73.90747207,40.85647231,W 181ST ST
DUANE READE,10019,718-386-6692,-73.97737325,40.76336229,AVENUE OF THE AMERICAS
GHANSHYAM FOOD MART INC,11385,8457244747,-73.8686616,40.70294342,MYRTLE AVE
EL FLACO FOOD CORP.,11212,7184585822,-73.91777512,40.65432687,LINDEN BLVD
"WALGREEN EASTERN CO., INC.",11212,718-426-4182,-73.92486163,40.66616996,E NEW YORK AVE
89 DELI & GROCERY INC.,11432,718-840-8875,-73.79701675,40.70747804,89TH AVE
WY FOOD CORP.,11215,7187689258,-73.98190615,40.67446308,5TH AVE
"RITE AID OF NEW YORK, INC.",11694,212-791-5795,-73.82854171,40.5822983,ROCKAWAY BEACH BLVD
"RITE AID OF NEW YORK, INC.",11419,212-791-5795,-73.82397627,40.68630258,LIBERTY AVE
BAY STOP DELI 2970 CORP,11235,718-743-9123,-73.94945317,40.58901088,OCEAN AVE
YONG LE 99 CENTS STORE INC.,11355,6468868588,-73.81888762,40.7503877,KISSENA BLVD
3RD AVENUE MINI MARKET I INC.,11209,718-921-2154,-74.02648867,40.63465115,3RD AVE
"NOLASCO, JONNY",11433,7187394185,-73.78990815,40.69471855,GUY R BREWER BLVD
FAMILY FOODS MARKET INC,11691,2125675659,-73.76096133,40.59917344,BEACH 25TH ST
B & S GROCERY CORP.,11230,7183384733,-73.95700604,40.61835308,AVENUE M
BARCLAYS GOURMET DELI INC,11207,347-691-7691,-73.89430755,40.66470219,LIVONIA AVE
DUMONT DELI & GROCERY INC.,11208,718-813-1124,-73.88121989,40.66849643,LINWOOD ST
STOP 132 DELI AND GROCERY INC,11419,7188635366,-73.81397274,40.69063457,LIBERTY AVE
FHF DELI GROCERY INC.,11237,718-497-1861,-73.92781119,40.70190055,WILSON AVE
BLUE MOON DELI & GROCERY INC.,10128,2123695521,-73.94675497,40.78048487,1ST AVE
535 8TH AVENUE CORP,10018,2126081100,-73.99222542,40.75390586,8TH AVE
BROOKLYN VAPORIZER CORP.,11211,3476237763,-73.95513348,40.71406552,METROPOLITAN AVE
J&J COUNTRY CLUB MARKET INC.,10465,7189316040,-73.81789324,40.84612518,AMPERE AVE
BRENDAN'S AUTO SERVICE INC.,11365,7183800944,-73.79272595,40.73951553,HORACE HARDING EXPY
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11423,7048476961,-73.77898909,40.70872939,JAMAICA AVE
3060 BROADWAY CORP.,10027,2127492000,-73.96149093,40.81129483,BROADWAY
TAVERAS SISTERS INC,11220,7184920255,-74.0162656,40.64293407,4TH AVE
H.M.T. FOOD & GROCERY CORP.,11201,7188029692,-73.99030415,40.68694733,SMITH ST
396 DELI GROCERY INC.,11215,718-369-6126,-73.98326766,40.66488676,7TH AVE
73 FOOD MARKET CORP,11216,718-99-1673,-73.94090024,40.68059488,DECATUR ST
"TRAVEL TRADERS HOTEL STORES, INC.",10019,7863882575,-73.97874176,40.762218,AVENUE OF THE AMERICAS
ASIA HOQUE NEWS INC,11201,929-328-7079,-73.986103,40.68911526,HOYT ST
ONE STOP TO SHOP GOURMET & DELI CORP,11216,718-783-2383,-73.9480031,40.68031285,FULTON ST
6TH AVE NEWSSTAND INC.,10014,9179162277,-73.9996933,40.73344401,6TH AVE
GRACE & SUNG 7 STARS DELI CORP.,11201,718-875-3600,-73.99121795,40.70255964,FRONT ST
ISLAND GRILL & DELI CORP,10314,7184450691,-74.13074363,40.61299755,JEWETT AVE
"ISMAIL, ADNAM K",10033,3476574956,-73.9362607,40.84969043,BROADWAY
"WALGREEN EASTERN CO., INC.",11203,718-426-4182,-73.93023676,40.65177148,CHURCH AVE
DUANE READE,10003,718-386-6692,-73.98558455,40.73550168,3RD AVE
Mi Mundo Deli Grocery Corp,11237,9179662822,-73.915801,40.70218334,WYCKOFF AVE
NEW GARDEN FARM 1 INC.,11385,7188211041,-73.91347313,40.70621916,SENECA AVE
"WALGREEN EASTERN CO., INC.",11236,718-426-4182,-73.89309417,40.63686895,ROCKAWAY PKWY
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10457,7048476961,-73.88758999,40.84786646,CLINTON AVE
RENSON 69 LLC,11377,7187861844,-73.89652225,40.74040214,QUEENS BLVD
"7-Eleven, Inc.",11412,9728287597,-73.76231537,40.6912092,FARMERS BLVD
DUANE READE,10011,718-386-6692,-74.00150121,40.74117323,8TH AVE
AVENUE C FOOD CORP.,10009,6469196568,-73.97691306,40.72672528,AVENUE C
2350 DELI GROCERY CORP.,10458,9172990800,-73.89655637,40.85788479,TIEBOUT AVE
"SUHAIL, FADHL N.",10031,2122838453,-73.95186139,40.81943206,AMSTERDAM AVE
Taffe Corp,11205,7183983023,-73.95971323,40.69253727,WILLOUGHBY AVE
MOHAMED M. ALBADHI & ABUBAKER BINMAHFOOD,10452,2127772754,-73.9145328,40.83900495,E 170TH ST
"HUDSON GROUP (HG) RETAIL, LLC",10119,2129716800,-73.99087596,40.75065873,PENN PLZ
THE STOP & SHOP SUPERMARKET COMPANY LLC,10460,7188642181,-73.88583077,40.83673494,E 174TH ST
EMPIRE GOURMET DELI GROCERY CORP.,10010,7187392149,-73.9801421,40.73891259,2ND AVE
"MILLER, ARNOLD",10019,7328635043,-73.98287746,40.76671457,WEST   57 STREET
"KAMLESH, INC.",10004,7184729249,-74.013186,40.70411825,BROADWAY
"MARTIN'S NEWS SHOPS OF NEW YORK, INC.",10041,2127471944,-74.00978123,40.70359708,WATER ST
BLUE STAR DELI & ORGANIC INC,11211,,-73.95009456,40.71840565,LORIMER ST
SUSY GROCERY CORP.,11208,347-405-3349,-73.88123418,40.67667039,LIBERTY AVE
Ashper Inc.,11219,3474797706,-73.99577037,40.6315333,13TH AVE
RADHEY GROCERY INC.,11004,3473278092,-73.70992663,40.7369982,HILLSIDE AVE
New York Gourmet Deli And Grocery Corp,10033,646-750-9252,-73.93462633,40.85028786,WADSWORTH AVE
M & S CANDY & SMOKE SHOP INC.,10029,6468415850,-73.95184836,40.7875054,PARK AVE
WEST 153 FOOD CENTER INC,10039,8174150932,-73.93844268,40.82757474,FREDERICK DOUGLASS BLVD
FRESH POND EXPRESS DELI INC,11385,7184178766,-73.89807948,40.70849295,FRESH POND RD
DUANE READE,10012,718-386-6692,-73.99606742,40.7262472,BROADWAY
BROADWAY TOBACCO HOUSE INC,10025,5168416069,-73.96746639,40.80307074,BROADWAY
FORT GREENE DELI 2 CORP,11205,347-863-7552,-73.97381259,40.69327694,MYRTLE AVE
FRIENDLY GOURMET DELI CORP,11372,6462648853,-73.87859443,40.75035632,37TH AVE
JOSE DELI GROCERY CORP.,10454,7189931406,-73.91741682,40.80692953,SAINT ANNS AVE
NAMDOR INC.,10028,2127213077,-73.9506822,40.77741801,E 86TH ST
FOOD TRAIN INC.,11215,718-832-6916,-73.98251768,40.66578694,7TH AVE
"ESA, MOHAMED A",11368,7187798246,-73.86830318,40.74927456,ROOSEVELT AVE
"CONVENIENCE MANAGEMENT SERVICES, INC.",10451,5122980778,-73.92963136,40.81915165,E 149TH ST
D'ELIA DELI GROCERY CORP,11237,646-353-3188,-73.92931422,40.70275785,WILSON AVE
IMRAN DELI GROCERY CORP,10457,7185131126,-73.89335829,40.84811347,LAFONTAINE AVE
"BREAD & BUTTER ISLAND MARKET, CORP.",10044,6462612316,-73.94939002,40.76259859,MAIN ST
JUN 0709 INC.,10036,2126959292,-73.99872937,40.76098756,W 42ND ST
QUICK STOP & SHOP DELI GROCERY CORP,11372,7184243160,-73.87485821,40.75073384,37TH AVE
"PEREZ, MARIANO",10040,2125440486,-73.92520037,40.86232863,DYCKMAN ST
BUSY CORNER DELI BROOKLYN INC.,11205,6462048628,-73.96170049,40.6982306,FLUSHING AVE
PAK O AVENUE CORP.,11204,718-236-6959,-73.9815093,40.61049306,AVENUE O
"EVERYBODY'S PLACE - L.I.C., INC.",11101,7189371510,-73.93243464,40.74475179,QUEENS BLVD
FRANKLIN FINEST DELI CORP,11238,9292878322,-73.95770362,40.67143473,FRANKLIN AVE
HIRA GROCERY & HALAL MEAT INC,11230,929-2404446,-73.96636151,40.63073521,CONEY ISLAND AVE
"ZOHRA, FATIMA T.",10011,7182070915,-73.99786006,40.74105519,7 th AVENUE
DYKER HEIGHTS DELI INC,11209,2122494091,-74.0263753,40.62128954,5TH AVE
"THE AVENUE CAFE, INC.",11215,718-832-0218,-73.98094915,40.66763118,7TH AVE
US SANDWICH INC.,11204,7182563505,-73.9805938,40.6128699,W 6TH ST
WEBSTER GOURMET DELI CORP.,10456,7185376568,-73.90951822,40.83248243,WEBSTER AVE
Y.H. NEW DORP INC.,10306,6466390329,-74.11323496,40.57233543,NEW DORP LN
3901 FOODMART CORP,11218,718-370-0556,-73.99059879,40.64308854,FORT HAMILTON PKWY
1550 WEST SERVICE ROAD CORP,10309,,-74.20906227,40.55728019,ARTHUR KILL RD
"FIFTH AVENUE GOURMET DELI, INC.",10037,212-862-7207,-73.93593622,40.81505197,5TH AVE
"KARANDIKAR, MOHAN D.",10024,9177571903,-73.97217258,40.78648557,COLUMBUS AVENUE
"LUIS, ONEIL",11237,3478561566,-73.91435944,40.69854546,LINDEN ST
2444 STEAK & DELI CORP.,10461,3478100544,-73.85187258,40.84263039,E TREMONT AVE
"HUDSON GROUP (HG) RETAIL, LLC",10018,2015282436,-73.99056478,40.75619211,8TH AVE
"CARINO, ERIC",10457,718-563-2462,-73.88854943,40.85122143,E 182ND ST
BUSY TOWN CORP.,10462,718-239-7591,-73.85129046,40.83303687,CASTLE HILL AVE
AC1 SUPERMARKET & DELI CORP.,10452,718-293-6463,-73.91579447,40.83869573,ELLIOT PL
NEW FOREST DELI INC.,11385,7183860468,-73.90255565,40.70603203,FOREST AVE
Aidan K Inc,10312,9173619494,-74.16545256,40.56019492,ARTHUR KILL RD
YAFA NEWSSTAND & DELI INC.,11220,718-435-4231,-74.00925798,40.64964584,4TH AVE
"ROCKAWAY PLAZA FOOD, INC.",11434,9178077613,-73.7810167,40.66794859,ROCKAWAY BLVD
GHANSHYAM DELI & GROCERY INC.,11385,7183862324,-73.89961003,40.70049879,MYRTLE AVE
"DOWNTOWN NEWSSTAND & LOTTO, INC.",11220,917-691-9295,-74.01618274,40.64301368,4TH AVE
CENTRE FINEST DELI INC.,10013,2122076643,-74.0005844,40.71720877,CENTRE ST
ALANTERI DELI CORP.,11217,7182431165,-73.9767212,40.68724456,FULTON ST
"M.I. TELE COM., INC.",11372,718-205-2342,-73.89150604,40.74717706,74TH ST
350-42 FRUIT & VEGETABLE CORP.,10036,9176858460,-73.99123954,40.75783352,W 42ND ST
RAJIH DELI AND GROCERY INC,11216,718-971-4921,-73.9501244,40.67371261,NOSTRAND AVE
JENESIS GROCERY CORP.,11221,7184553876,-73.92782942,40.69172022,PATCHEN AVE
LITTLE HEE'S CORP.,10036,2128401859,-73.986493,40.75753114,W 44TH ST
MERCADITO DEL CIBAO CORP,10032,6465299064,-73.94409849,40.8351146,BROADWAY
BEDFORD LUCKY 7 DELI & GRILL CORP,11211,2058345838,-73.96201284,40.71335984,BEDFORD AVE
PARAMOUNT NEWS LLC,10019,9999999999,-73.98396172,40.76157383,BROADWAY
"DOLEH, HISHAM",11215,7184496913,-73.98428896,40.6597679,8TH AVE
D&J GROCERY DELI CORP,11411,9175577763,-73.73051864,40.69187748,LINDEN BLVD
GOURMET DELI GROCERY CORP V,11212,3476529986,-73.92188788,40.65995654,CLARKSON AVE
CORNER STORE HERO INC.,11208,3472192518,-73.87908693,40.6679178,NEW LOTS AVE
7901 LUCKY MARKET CORP.,11372,347-665-8083,-73.886962,40.74947553,37TH AVE
"TRIPP, MARIE J",10028,917-648-6709,-73.95398497,40.77882193,EAST   86 STREET
"SIRI PHARMACY, INC",11217,718-596-7397,-73.98029429,40.6879918,FLATBUSH AVE
ROYAL PETROLEUM MANAGEMENT INC,10470,7186542288,-73.87691506,40.89550075,E 233RD ST
QUICK STOP ON FIRST AVE INC,10021,7187401686,-73.9571416,40.76625773,1ST AVE
AUTUMN DELI GROCERY CORP,11208,718-964-9122,-73.87106478,40.68741348,AUTUMN AVE
NUBE DE JESUS CORP,11104,7187844677,-73.92635674,40.74198959,47TH AVE
ABRAHEEM DELI & GROCERY CORP,11205,3476893918,-73.97236656,40.69323817,MYRTLE AVE
FRESHPOND NEWSSTAND INC,11385,347-225-3337,-73.89649695,40.70558483,FRESH POND RD
"GREENBERG-LEWITT, ELLEN",10001,2129999999,-73.9911106,40.7503184,7 AVENUE
"RODRIGUEZ, MARIA",11369,7185074337,-73.86674542,40.75940912,32ND AVE
NASH GROCERY AND CANDY CORP,10468,347-332-9528,-73.90095826,40.8684036,UNIVERSITY AVE
STILLWELL AVENUE SERVICE INC,11223,7182650030,-73.98472156,40.59641273,86TH ST
"MACEDO, THIAGO",11103,7186060680,-73.9091326,40.76293344,46TH ST
119 A R GROCERY CORP,10040,6462441014,-73.92949211,40.86192237,ELLWOOD ST
Red Planet Inc.,11204,7182364531,-73.98416016,40.61018878,AVENUE O
HICIANO DELI GROCERY CORP.,10463,3476979459,-73.90203898,40.8784501,BAILEY AVE
COLOMBIA FOOD MARKET CORP,11231,7186252829,-74.00647137,40.67719538,W 9TH ST
"PATEL, JAYESH R.",10011,7189970089,-73.99612775,40.74342936,7 AVENUE
749 Happy Deli Grocery Corp,10458,3479931672,-73.88286283,40.85369701,E 187TH ST
KUBER CONVENIENCE INC.,11357,718-359-4604,-73.81759519,40.77687248,149TH ST
"PAUL SAINI DELI GROCERY, INC.",10025,2129323020,-73.96770985,40.79262711,COLUMBUS AVE
SHRI KRUSHNA CORP.,10012,2129410833,-74.00218998,40.72640644,PRINCE ST
J.E.N. DELI GROCERY INC,10460,3472702200,-73.8850824,40.83481564,LONGFELLOW AVE
"GOURMET PIZZA & DELI, CORP",11235,9527076959,-73.9662579,40.58624754,OCEAN PKWY
"PATEL, HARSHADKUMAR P",10011,2126470598,-74.00140013,40.73928758,W 14TH ST
MILL BASIN CONVENIENCE STORE CORP.,11234,718-763-3922,-73.91408085,40.61529053,AVENUE U
SPEEDWAY LLC,11373,7182394862,-73.88617962,40.7384436,QUEENS BLVD
147 M & A DELI GROCERY CORP,11237,718-417-8864,-73.92520892,40.70042221,WILSON AVE
HUDSON RETAIL NEU NEWS LAGUARDIA JV,11371,7184246500,-77.51958437,40.11238534,LGA AIRPORT
SUPERIOR LATENIGHT DELI CORP.,11226,3477853010,-73.9651529,40.64088233,CORTELYOU RD
551 RAY FOOD CORP.,10457,3475776097,-73.89459899,40.84752725,E 178TH ST
ROSALINO GROCERY CORPORATION,11232,7189658555,-74.0008145,40.6542547,5TH AVE
"RITE AID OF NEW YORK, INC.",11375,212-791-5795,-73.84426274,40.71996623,AUSTIN ST
"HUDSON GROUP (HG) RETAIL, LLC",10001,2129716800,-73.99212121,40.74999459,PENN STATION
Dollar Express Stores LLC,11210,7186591401,-73.93724219,40.63692897,FARRAGUT RD
ROGER DELI GROCERY CORP.,10451,718-292-4188,-73.91842061,40.81906192,COURTLANDT AVE
FIRST AVE & 117TH ST INC.,10035,2122894668,-73.93483419,40.79677148,1ST AVE
REAL DEAL DELI #2,10451,3477551396,-73.91764534,40.82076584,COURTLANDT AVE
"7-ELEVEN, INC.",11226,9728680711,-73.95903873,40.65172496,FLATBUSH AVE
CYPRIAN TRUCK & AUTO REPAIRS INC.,11368,718-899-3305,-73.8422182,40.76224091,NORTHERN BLVD
"1944 FIRST AVENUE DELI CO., LLC",10029,212-289-9400,-73.94259407,40.78612331,1ST AVE
AZ AZ CORNER FRUIT AND VEGETABLE INC.,11222,646-327-9806,-73.95006149,40.72402142,NASSAU AVE
GUDDY'S 2 DELI GROCERY CORP.,10034,3026368910,-73.92139861,40.86106628,10TH AVE
"MAJRUD, ABDO S",11203,7186291060,-73.93292074,40.64190283,AVENUE D
MOTT ST PHARMACY INC.,10013,2127323888,-73.99873748,40.71406602,MOTT ST
"SOTO, MERCEDES M",10461,3472819094,-73.8295351,40.85179158,WESTCHESTER AVE
"ALBERT'S GIFT SHOP, INC.",11369,9175895794,-73.88003961,40.76956008,DITMARS BLVD
"BOUTIQUE BON BON, INC.",10314,7187725407,-74.15859644,40.61317659,RICHMOND AVE
EMPIRE GOURMET DELI LLC,10467,2129821077,-73.8630438,40.8831258,WHITE PLAINS RD
"PATEL, ALKA",10018,2123025967,-73.98918647,40.75299162,FASHION AVE
SOTO GROCERY & DELI #2 INC,10463,7185431200,-73.90105714,40.87970084,BAILEY AVE
"GENAO, BALBINO & GENAO, MARGARITA",10459,3472636653,-73.89669477,40.81998594,INTERVALE AVE
SAFIRA DELI INC,10460,3478057501,-73.88544262,40.84388452,SOUTHERN BLVD
"WALGREEN EASTERN CO., INC.",10470,718-426-4182,-73.85411333,40.89868547,WHITE PLAINS RD
1133 EXPRESS DELI GROCERY LLC,10456,347-264-5837,-73.9041947,40.82791093,BOSTON RD
DUANE READE,10030,718-386-6692,-73.94675861,40.81658079,W 135TH ST
"ESSA, NASSIR & KAID, FAHMI",11420,7186411054,-73.8242389,40.67695152,ROCKAWAY BLVD
DUANE READE,10019,718-386-6692,-73.97883631,40.76005515,W 51ST ST
GOLDEN STAR DELI INC,10465,9179132394,-73.82642671,40.83091889,E TREMONT AVE
MEHR & SONS CORP.,11218,3474812833,-73.97842105,40.6379267,CORTELYOU RD
314 SUPER DELI LLC,10458,718-365-8800,-73.89417343,40.86283407,E KINGSBRIDGE RD
BEACH CHANNEL MARKET & DELI CORP.,11691,917-502-3760,-73.77504938,40.59570774,BEACH CHANNEL DR
RAFFY MINIMARKET CORP,11207,9177056138,-73.91151658,40.68573895,BUSHWICK AVE
CREEK FOOD MARKET INC,11208,718-235-0890,-73.86096947,40.66797968,LORING AVE
SH INTERNATIONAL NY LTD.,11354,7184458118,-73.82658184,40.77140236,UNION ST
COOPER DELI GROCERY CORPORATION,11385,7184975498,-73.89006355,40.69838483,COOPER AVE
468-470 FOOD CORP.,10018,2122793548,-73.99530776,40.75473769,9TH AVE
P & P CANDY STORE INC.,11222,718-349-8034,-73.95294879,40.72758533,MANHATTAN AVE
"RITE AID OF NEW YORK, INC.",10459,212-791-5795,-73.9014823,40.81974036,WESTCHESTER AVE
"1001 SAN MIGUEL FOOD CENTER, INC.",10456,3474013254,-73.9197346,40.82896304,SHERIDAN AVE
"RITE AID OF NEW YORK, INC.",10473,212-791-5795,-73.86840913,40.82353625,SOUNDVIEW AVE
129 DWIGHT ST FOOD CORP,11231,3475615612,-74.01018442,40.67505967,DWIGHT ST
"KADER, ABDULGALIL",11225,7189539013,-73.94981603,40.65713127,WINTHROP ST
BUSH DELI CORP.,11231,7182431442,-73.99998558,40.6785405,CLINTON ST
"JOY'S GOURMET DELI, INC.",10461,646-753-3732,-73.85569607,40.85610901,WILLIAMSBRIDGE RD
MO'S CONVENIENCE INC.,11379,6462011041,-73.89059966,40.71232876,METROPOLITAN AVE
NEW EAST WEST GROCERY INC,10018,7184457501,-73.99379883,40.75680715,9TH AVE
GREENPOINT GRILL DELI AND GROCERY CORP,11104,3472412625,-73.9216593,40.7410368,GREENPOINT AVE
GNP SUNIL CORP.,10463,7185432591,-73.91113447,40.88588185,W 235TH ST
MIDDLE EASTERN GROCERY CORP.,11103,718-278-6030,-73.91200351,40.76758526,STEINWAY ST
ABU NEWSSSTAND INC,11377,3475181581,-73.90338919,40.74559568,ROOSEVELT AVENUE
"LEUTHARD, PATRICIA",10001,516-815-9643,-73.9877686,40.74978836,WEST   34 STREET
SIDI M TOURE,10025,2127491368,-73.96363669,40.79818123,COLUMBUS AVE
BEST WAY MINI MART INC.,10462,7188226150,-73.86654476,40.84514324,MORRIS PARK AVE
42-01 GOURMET DELI INC.,11103,6467193249,-73.91326929,40.76309033,30TH AVE
"OH, SUN LYE",10017,2127673177,-73.97741568,40.75535588,EAST   46 STREET
L.Y. WILSON STATIONERY INC.,11358,7184635600,-73.79398555,40.7534584,46TH AVE
NEW L.I.E. BAGEL INC.,11364,7182297101,-73.7663661,40.74643676,HORACE HARDING EXPY
